actual_price,predicted_price,fair_value_signal,position
59.44,63.578552,4.138552000000004,HOLD
57.12,52.169548,-4.9504519999999985,HOLD
55.06,63.005222,7.945222000000001,LONG
53.91,64.89375,10.98375,LONG
54.54,61.61939,7.079390000000004,LONG
63.26,60.953873,-2.3061269999999965,HOLD
63.59,64.618484,1.0284839999999917,HOLD
57.69,57.728897,0.03889700000000573,HOLD
52.94,56.89228,3.952280000000002,HOLD
48.79,52.96919,4.179189999999998,HOLD
48.16,52.789486,4.629486,HOLD
44.74,46.85305,2.113050000000001,HOLD
45.68,43.7303,-1.9497,HOLD
46.89,38.060783,-8.829217,SHORT
45.92,36.318695,-9.601305000000004,SHORT
44.51,38.692493,-5.817506999999999,SHORT
44.86,39.31008,-5.54992,SHORT
47.31,42.282063,-5.027937000000001,SHORT
55.41,52.210842,-3.199157999999997,HOLD
67.38,69.981316,2.6013160000000113,HOLD
71.8,77.69132,5.891320000000007,LONG
69.75,71.555916,1.8059159999999963,HOLD
68.74,65.96533,-2.7746700000000004,HOLD
67.02,63.256195,-3.763804999999998,HOLD
63.52,56.56649,-6.953510000000001,SHORT
61.5,54.742027,-6.757973,SHORT
64.03,52.908947,-11.121053000000003,SHORT
65.03,54.22385,-10.806150000000002,SHORT
68.62,59.876293,-8.743707000000008,SHORT
71.97,71.47679,-0.4932100000000048,HOLD
73.11,74.53752,1.4275200000000012,HOLD
69.17,64.34306,-4.826940000000008,HOLD
61.76,57.22279,-4.537209999999995,HOLD
57.26,50.097115,-7.162884999999996,SHORT
54.66,45.134422,-9.525577999999996,SHORT
50.42,41.629723,-8.790277000000003,SHORT
48.65,38.071533,-10.578466999999996,SHORT
47.96,43.112236,-4.847763999999998,HOLD
46.5,42.100704,-4.399296,HOLD
44.62,40.498287,-4.121713,HOLD
44.87,41.571247,-3.298752999999998,HOLD
47.16,47.6635,0.5035000000000025,HOLD
53.3,58.321156,5.021156000000005,LONG
65.14,72.95205,7.812049999999999,LONG
68.52,79.77985,11.25985,LONG
66.7,78.0009,11.300899999999999,LONG
60.93,74.65618,13.726180000000006,LONG
56.01,64.405945,8.395945000000005,LONG
55.39,59.58889,4.198889999999999,HOLD
51.82,59.785828,7.965828000000002,LONG
53.75,59.42811,5.678109999999997,LONG
52.38,63.31874,10.938739999999996,LONG
55.26,73.87805,18.618050000000004,LONG
61.93,74.64374,12.713739999999994,LONG
63.62,81.47281,17.852809999999998,LONG
59.99,75.756325,15.766325000000002,LONG
51.1,62.378227,11.278227000000001,LONG
50.77,56.12413,5.354129999999998,LONG
50.29,51.810154,1.520153999999998,HOLD
46.83,44.241962,-2.5880379999999974,HOLD
47.02,44.879333,-2.1406670000000005,HOLD
46.48,45.44203,-1.0379699999999943,HOLD
46.46,45.86193,-0.5980699999999999,HOLD
46.66,43.78996,-2.870039999999996,HOLD
46.29,46.079903,-0.21009699999999754,HOLD
49.59,52.557056,2.9670559999999995,HOLD
59.96,54.647343,-5.3126570000000015,SHORT
71.28,67.22688,-4.053120000000007,HOLD
77.5,60.84291,-16.657089999999997,SHORT
71.35,67.52086,-3.8291399999999953,HOLD
69.84,69.71698,-0.1230199999999968,HOLD
68.77,71.622574,2.852574000000004,HOLD
66.89,70.4471,3.5571000000000055,HOLD
66.06,67.45696,1.3969599999999929,HOLD
66.08,59.68041,-6.399589999999996,SHORT
65.84,68.68901,2.8490099999999927,HOLD
66.61,69.67354,3.0635400000000033,HOLD
69.09,67.75738,-1.3326200000000057,HOLD
69.75,66.988335,-2.7616649999999936,HOLD
66.18,66.2246,0.04459999999998843,HOLD
59.3,60.442726,1.1427260000000032,HOLD
52.67,48.93249,-3.7375100000000003,HOLD
50.87,48.173958,-2.6960419999999985,HOLD
46.61,45.43357,-1.1764299999999963,HOLD
44.24,44.123524,-0.11647599999999869,HOLD
43.96,43.124054,-0.8359459999999999,HOLD
42.24,39.627644,-2.6123560000000055,HOLD
40.44,38.155857,-2.2841430000000003,HOLD
40.5,40.51212,0.012120000000003017,HOLD
44.12,46.409897,2.2898970000000034,HOLD
47.13,53.242577,6.112576999999995,LONG
53.77,58.65012,4.880119999999998,HOLD
57.7,65.86579,8.165790000000001,LONG
57.34,60.746822,3.4068219999999982,HOLD
57.11,61.052704,3.942703999999999,HOLD
58.2,61.642826,3.4428259999999966,HOLD
59.87,58.059208,-1.8107919999999993,HOLD
62.42,56.053677,-6.366323000000001,SHORT
63.08,58.70938,-4.370619999999995,HOLD
62.8,57.694603,-5.105396999999996,SHORT
62.9,57.301697,-5.598303000000001,SHORT
66.8,61.306366,-5.493634,SHORT
69.14,60.998444,-8.141556000000001,SHORT
66.4,57.41815,-8.981850000000009,SHORT
61.55,48.242573,-13.307426999999997,SHORT
55.7,45.884373,-9.815627000000006,SHORT
54.25,45.631905,-8.618094999999997,SHORT
50.94,41.70931,-9.230689999999996,SHORT
50.07,37.251602,-12.818398000000002,SHORT
47.97,40.166546,-7.803454000000002,SHORT
46.59,38.88236,-7.707640000000005,SHORT
43.99,36.1135,-7.8765,SHORT
43.44,35.512104,-7.927895999999997,SHORT
43.84,36.15193,-7.688070000000003,SHORT
44.5,36.33507,-8.164929999999998,SHORT
47.79,36.68794,-11.102060000000002,SHORT
51.74,40.273964,-11.466036000000003,SHORT
55.47,45.437237,-10.032762999999996,SHORT
57.94,46.46671,-11.473289999999999,SHORT
58.11,46.613796,-11.496203999999999,SHORT
55.84,48.533886,-7.306114000000001,SHORT
52.26,47.596405,-4.663595000000001,HOLD
49.9,47.445786,-2.4542140000000003,HOLD
49.85,48.620644,-1.2293560000000028,HOLD
51.27,50.521988,-0.7480120000000028,HOLD
56.68,54.607327,-2.0726730000000018,HOLD
58.56,54.731125,-3.8288750000000036,HOLD
55.87,52.55979,-3.310209999999998,HOLD
51.97,47.66109,-4.308909999999997,HOLD
49.94,43.756706,-6.1832939999999965,SHORT
49.49,41.43178,-8.058219999999999,SHORT
47.43,38.82009,-8.60991,SHORT
45.7,36.632225,-9.067775000000005,SHORT
42.37,31.095032,-11.274967999999998,SHORT
41.63,31.18648,-10.443520000000003,SHORT
40.29,31.604929,-8.685071,SHORT
39.29,31.37509,-7.914909999999999,SHORT
39.45,28.349585,-11.100415000000002,SHORT
39.9,26.990839,-12.909160999999997,SHORT
40.99,26.956911,-14.033089,SHORT
43.38,31.47647,-11.903530000000003,SHORT
47.46,39.682407,-7.777593000000003,SHORT
49.61,41.50975,-8.100250000000003,SHORT
50.42,42.529457,-7.890543000000001,SHORT
49.85,45.045414,-4.8045860000000005,HOLD
47.6,43.67117,-3.928830000000005,HOLD
45.95,41.99197,-3.958030000000001,HOLD
44.98,41.255276,-3.724723999999995,HOLD
45.64,42.729065,-2.910935000000002,HOLD
52.62,50.98943,-1.6305699999999987,HOLD
59.35,53.271324,-6.0786760000000015,SHORT
57.81,52.67952,-5.130480000000006,SHORT
54.44,50.262177,-4.1778229999999965,HOLD
51.31,48.099503,-3.2104970000000037,HOLD
50.89,48.246777,-2.643222999999999,HOLD
46.74,44.394756,-2.345244000000001,HOLD
44.41,40.874638,-3.5353619999999992,HOLD
43.11,45.59279,2.4827900000000014,HOLD
41.24,43.602444,2.3624439999999964,HOLD
40.5,42.898613,2.3986129999999974,HOLD
40.11,41.82574,1.7157400000000038,HOLD
42.62,45.106705,2.4867050000000006,HOLD
50.9,63.4682,12.568200000000004,LONG
63.76,77.23373,13.473729999999996,LONG
63.8,77.364365,13.56436500000001,LONG
61.02,75.379196,14.35919599999999,LONG
55.7,69.50972,13.809719999999999,LONG
52.23,71.57674,19.346740000000004,LONG
49.92,68.275116,18.355115999999995,LONG
49.64,61.341957,11.701957,LONG
49.97,62.26198,12.291980000000002,LONG
50.96,62.44748,11.487479999999998,LONG
49.96,63.04875,13.088749999999997,LONG
54.63,65.12139,10.491390000000003,LONG
53.74,67.56962,13.829619999999998,LONG
49.14,63.738525,14.598525000000002,LONG
45.41,57.200848,11.790848000000004,LONG
43.18,51.433838,8.253838000000002,LONG
42.28,51.03702,8.757019999999997,LONG
37.71,44.82389,7.113889999999998,LONG
34.72,45.360188,10.640188000000002,LONG
36.52,41.769093,5.249092999999995,LONG
36.06,40.737663,4.6776629999999955,HOLD
38.7,39.984257,1.2842569999999967,HOLD
39.66,40.4447,0.7847000000000008,HOLD
42.4,42.55358,0.15357999999999805,HOLD
50.63,51.51125,0.8812499999999943,HOLD
61.15,60.593815,-0.5561849999999993,HOLD
61.6,61.438293,-0.16170699999999982,HOLD
61.34,59.134193,-2.205807,HOLD
62.53,54.69879,-7.831209999999999,SHORT
60.9,51.59706,-9.30294,SHORT
57.9,54.096695,-3.8033050000000017,HOLD
56.96,52.356125,-4.603875000000002,HOLD
57.64,49.785896,-7.8541039999999995,SHORT
57.76,51.749535,-6.010464999999996,SHORT
60.26,51.486633,-8.773367,SHORT
64.26,57.069965,-7.190035000000002,SHORT
66.74,57.763344,-8.976655999999998,SHORT
63.25,54.377438,-8.872562000000002,SHORT
61.66,48.007343,-13.652656999999998,SHORT
55.44,40.164574,-15.275425999999996,SHORT
50.97,39.417767,-11.552233000000001,SHORT
47.24,37.74145,-9.498550000000002,SHORT
44.45,39.75036,-4.699640000000002,HOLD
43.64,39.203423,-4.436577,HOLD
42.74,39.21104,-3.528960000000005,HOLD
40.98,38.21923,-2.7607699999999937,HOLD
41.43,39.534737,-1.895263,HOLD
42.9,41.45732,-1.4426799999999957,HOLD
50.99,51.607628,0.6176279999999963,HOLD
58.39,63.369263,4.979262999999996,HOLD
60.16,63.57482,3.414820000000006,HOLD
56.03,60.83226,4.802259999999997,HOLD
55.13,58.483498,3.3534979999999948,HOLD
54.39,56.275913,1.8859130000000022,HOLD
53.17,53.39658,0.22657999999999845,HOLD
52.68,51.79239,-0.8876100000000022,HOLD
53.32,52.236805,-1.0831950000000035,HOLD
54.65,53.465405,-1.1845950000000016,HOLD
56.42,55.968956,-0.4510440000000031,HOLD
60.88,59.965183,-0.9148169999999993,HOLD
63.21,61.48904,-1.720959999999998,HOLD
60.15,58.101624,-2.0483759999999975,HOLD
55.81,52.424606,-3.385394000000005,HOLD
49.99,48.47019,-1.5198099999999997,HOLD
48.49,46.22053,-2.2694700000000054,HOLD
45.26,42.026608,-3.233391999999995,HOLD
44.88,40.01389,-4.866109999999999,HOLD
43.36,39.037373,-4.322626999999997,HOLD
41.14,38.526474,-2.6135260000000002,HOLD
38.37,38.927856,0.557856000000001,HOLD
37.55,39.648663,2.098663000000002,HOLD
39.23,40.50729,1.2772900000000007,HOLD
46.09,52.313694,6.223693999999995,LONG
51.39,55.77245,4.382449999999999,HOLD
51.77,58.110767,6.340767,LONG
50.49,55.928764,5.438763999999999,LONG
48.64,53.942547,5.302546999999997,LONG
45.63,53.852676,8.222676,LONG
43.62,52.67295,9.052950000000003,LONG
42.67,52.056324,9.386323999999995,LONG
41.62,52.08409,10.464090000000006,LONG
42.06,51.558266,9.498266000000001,LONG
41.89,53.372387,11.482387000000003,LONG
47.92,56.738396,8.818396,LONG
47.95,56.265686,8.315686,LONG
43.62,57.051807,13.431807,LONG
42.57,51.458954,8.888953999999998,LONG
38.58,47.29657,8.716570000000004,LONG
36.0,46.158543,10.158543000000002,LONG
30.94,39.755474,8.815473999999998,LONG
32.14,41.135105,8.995105000000002,LONG
31.47,38.90799,7.437989999999999,LONG
30.1,38.528584,8.428584,LONG
29.67,36.565125,6.895125,LONG
33.28,36.892902,3.6129019999999983,HOLD
35.94,39.650352,3.7103520000000003,HOLD
45.54,43.011444,-2.528556000000002,HOLD
54.88,48.211422,-6.668578000000004,SHORT
55.9,49.88801,-6.011989999999997,SHORT
53.6,48.936596,-4.663404,HOLD
50.64,47.730934,-2.909066000000003,HOLD
48.27,45.01779,-3.252210000000005,HOLD
44.04,48.724808,4.684808000000004,HOLD
40.9,48.872383,7.972383000000001,LONG
40.21,50.22216,10.012160000000002,LONG
42.66,48.38776,5.7277600000000035,LONG
44.02,49.450676,5.430675999999998,LONG
48.92,51.223064,2.303063999999999,HOLD
49.97,51.772343,1.8023430000000005,HOLD
45.02,50.54827,5.528269999999999,LONG
37.29,46.97927,9.68927,LONG
33.7,39.24039,5.540389999999995,LONG
28.3,39.087452,10.787451999999998,LONG
23.64,33.63894,9.998939999999997,LONG
8.16,35.23645,27.076449999999998,LONG
4.18,36.61217,32.43217,LONG
-1.57,36.631252,38.201252000000004,LONG
-2.15,32.958786,35.108786,LONG
0.23,34.058228,33.828228,LONG
0.73,33.42257,32.69257,LONG
1.96,36.76148,34.80148,LONG
6.83,39.13449,32.30449,LONG
10.34,43.59643,33.256429999999995,LONG
10.59,45.06141,34.471410000000006,LONG
5.64,44.09174,38.45174,LONG
0.08,36.35191,36.27191,LONG
-6.2,32.046444,38.246444000000004,LONG
-8.54,31.593815,40.133815,LONG
-7.76,30.865116,38.625116,LONG
-4.17,31.173683,35.343683,LONG
8.85,36.19999,27.34999,LONG
27.24,44.785233,17.545233,LONG
36.99,47.189407,10.199407,LONG
30.3,40.759808,10.459807999999999,LONG
20.83,36.68185,15.851849999999999,LONG
10.59,33.57286,22.98286,LONG
17.19,31.412743,14.222742999999998,LONG
9.61,28.251291,18.641291,LONG
18.73,26.343756,7.613755999999999,LONG
14.14,24.431353,10.291353,LONG
11.78,22.885908,11.105908000000001,LONG
8.94,21.893301,12.953301000000002,LONG
8.75,20.183834,11.433834000000001,LONG
11.56,17.217047,5.657047,LONG
6.37,17.03509,10.66509,LONG
12.21,35.213535,23.003535,LONG
22.4,34.457012,12.057012,LONG
32.92,29.208015,-3.711985000000002,HOLD
35.38,39.560387,4.180386999999996,HOLD
37.5,36.57389,-0.9261100000000013,HOLD
34.42,28.142925,-6.277075,SHORT
32.68,28.395527,-4.284472999999998,HOLD
29.44,28.186878,-1.2531220000000012,HOLD
27.16,32.83357,5.673570000000002,LONG
29.82,28.602684,-1.2173160000000003,HOLD
37.48,33.166298,-4.313701999999999,HOLD
46.72,41.238335,-5.481665,SHORT
44.75,35.713596,-9.036403999999997,SHORT
37.16,33.76928,-3.3907199999999946,HOLD
26.68,28.124477,1.4444769999999991,HOLD
29.12,28.342674,-0.7773260000000022,HOLD
22.21,24.355679,2.1456789999999977,HOLD
5.75,23.95951,18.20951,LONG
3.76,27.53518,23.77518,LONG
4.09,26.488646,22.398646,LONG
2.46,25.896461,23.436460999999998,LONG
2.64,26.385384,23.745383999999998,LONG
9.61,33.549805,23.939805,LONG
38.98,34.364326,-4.6156739999999985,HOLD
49.82,42.076897,-7.743102999999998,SHORT
49.14,45.793594,-3.3464060000000018,HOLD
47.75,47.215233,-0.5347670000000022,HOLD
43.02,45.549854,2.5298540000000003,HOLD
41.81,44.122276,2.312275999999997,HOLD
39.65,37.905823,-1.7441770000000005,HOLD
39.3,36.77459,-2.5254099999999937,HOLD
39.33,36.744778,-2.5852220000000017,HOLD
40.91,35.415646,-5.494353999999994,SHORT
40.08,44.17781,4.097810000000003,HOLD
47.4,45.05597,-2.3440299999999965,HOLD
49.46,57.013023,7.553022999999996,LONG
48.34,53.22798,4.887979999999999,HOLD
47.11,41.078316,-6.0316839999999985,SHORT
40.72,39.808945,-0.9110549999999975,HOLD
40.92,34.624844,-6.295155999999999,SHORT
34.95,27.9366,-7.013400000000004,SHORT
32.36,23.358126,-9.001874,SHORT
30.65,24.940332,-5.709667999999997,SHORT
28.55,24.940332,-3.609667999999999,HOLD
30.18,27.38002,-2.7999800000000015,HOLD
33.52,30.424236,-3.0957640000000026,HOLD
37.96,30.701359,-7.258641000000001,SHORT
46.87,41.786163,-5.0838369999999955,SHORT
55.36,53.33778,-2.0222199999999972,HOLD
55.28,51.770557,-3.5094430000000045,HOLD
56.25,52.053383,-4.196617000000003,HOLD
55.08,47.5571,-7.5229,SHORT
52.05,47.88944,-4.160559999999997,HOLD
50.65,43.198338,-7.451661999999999,SHORT
50.14,42.25082,-7.889180000000003,SHORT
50.88,40.864307,-10.015693000000006,SHORT
51.64,43.305733,-8.334267000000004,SHORT
54.62,44.2477,-10.372299999999996,SHORT
58.78,52.40895,-6.371050000000004,SHORT
61.49,54.106102,-7.383898000000002,SHORT
55.88,50.8558,-5.0242,SHORT
50.62,49.188034,-1.4319659999999956,HOLD
45.3,45.074158,-0.2258420000000001,HOLD
45.1,42.72259,-2.3774100000000047,HOLD
42.26,36.23757,-6.02243,SHORT
35.98,35.95957,-0.020429999999997506,HOLD
36.79,36.304554,-0.48544599999999605,HOLD
35.9,34.955776,-0.9442239999999984,HOLD
34.02,34.529106,0.5091059999999956,HOLD
37.3,32.97218,-4.327819999999996,HOLD
37.42,35.47318,-1.9468200000000024,HOLD
46.28,45.658215,-0.6217850000000027,HOLD
53.23,54.505665,1.2756650000000036,HOLD
51.52,53.93069,2.4106899999999953,HOLD
49.7,54.372974,4.672973999999996,HOLD
48.57,48.475433,-0.09456699999999785,HOLD
47.05,44.13714,-2.912859999999995,HOLD
46.42,44.010635,-2.409365000000001,HOLD
46.03,43.213127,-2.816873000000001,HOLD
45.84,43.440266,-2.3997340000000023,HOLD
46.78,43.345425,-3.4345750000000024,HOLD
50.21,45.51114,-4.698860000000003,HOLD
54.27,53.792706,-0.47729400000000055,HOLD
56.62,56.520626,-0.09937399999999741,HOLD
53.67,55.743916,2.073915999999997,HOLD
49.53,49.009403,-0.5205970000000022,HOLD
46.3,41.961834,-4.338165999999994,HOLD
45.56,41.689827,-3.870173000000001,HOLD
42.85,39.03865,-3.8113500000000045,HOLD
41.32,35.783,-5.536999999999999,SHORT
40.33,34.498856,-5.831143999999995,SHORT
39.95,32.753647,-7.196353000000002,SHORT
39.75,29.823439,-9.926561,SHORT
40.38,32.473866,-7.9061340000000015,SHORT
43.8,35.12903,-8.670969999999997,SHORT
52.83,43.80013,-9.029869999999995,SHORT
59.92,50.81888,-9.101120000000002,SHORT
62.22,52.59704,-9.622959999999999,SHORT
56.83,50.15432,-6.67568,SHORT
52.95,46.797844,-6.152156000000005,SHORT
47.81,42.671787,-5.138213,SHORT
45.75,41.319496,-4.430503999999999,HOLD
45.71,40.86645,-4.8435500000000005,HOLD
45.56,40.365852,-5.1941480000000055,SHORT
47.64,40.9007,-6.7393,SHORT
51.49,43.074425,-8.415575000000004,SHORT
56.14,49.582813,-6.557186999999999,SHORT
60.84,52.461216,-8.378784000000003,SHORT
60.33,50.648922,-9.681078,SHORT
54.79,46.118732,-8.671267999999998,SHORT
50.1,41.43821,-8.661790000000003,SHORT
48.37,40.68832,-7.68168,SHORT
43.63,38.73238,-4.897620000000003,HOLD
42.87,35.491318,-7.378681999999998,SHORT
41.29,33.62629,-7.663710000000002,SHORT
40.92,33.575874,-7.344126000000003,SHORT
39.76,33.32084,-6.439160000000001,SHORT
40.86,34.783165,-6.076835000000003,SHORT
43.71,36.764442,-6.945557999999998,SHORT
52.9,45.174835,-7.725164999999997,SHORT
60.3,49.227203,-11.072796999999994,SHORT
61.64,53.89854,-7.741460000000004,SHORT
55.32,50.164722,-5.155278000000003,SHORT
50.56,47.619446,-2.940553999999999,HOLD
44.12,41.994606,-2.125394,HOLD
42.83,39.25353,-3.5764700000000005,HOLD
42.52,39.37311,-3.146890000000006,HOLD
41.97,38.830826,-3.139173999999997,HOLD
43.7,39.59415,-4.105850000000004,HOLD
47.75,43.550816,-4.1991840000000025,HOLD
53.3,47.83815,-5.461849999999998,SHORT
56.04,47.422806,-8.617193999999998,SHORT
54.74,46.782276,-7.957723999999999,SHORT
49.62,45.67124,-3.94876,HOLD
43.14,42.97938,-0.16062000000000154,HOLD
43.01,42.707703,-0.3022969999999958,HOLD
39.56,39.65526,0.09525999999999613,HOLD
36.84,41.34943,4.509429999999995,HOLD
36.2,38.6524,2.4523999999999972,HOLD
35.59,38.74817,3.1581699999999984,HOLD
35.87,37.089844,1.219844000000002,HOLD
36.01,39.470768,3.4607680000000016,HOLD
35.56,33.470253,-2.0897470000000027,HOLD
37.36,34.032738,-3.3272619999999975,HOLD
39.62,38.942986,-0.6770139999999998,HOLD
40.78,39.30325,-1.4767500000000027,HOLD
37.86,37.769363,-0.09063700000000097,HOLD
34.37,35.38732,1.017320000000005,HOLD
34.68,33.522816,-1.1571840000000009,HOLD
34.57,32.146782,-2.4232179999999985,HOLD
34.25,32.174816,-2.075184,HOLD
34.85,32.67524,-2.174759999999999,HOLD
37.71,34.715164,-2.9948359999999994,HOLD
41.56,34.24423,-7.3157700000000006,SHORT
47.42,40.307133,-7.112867000000001,SHORT
51.66,45.407986,-6.2520139999999955,SHORT
48.84,41.40128,-7.4387200000000036,SHORT
47.21,37.079124,-10.130876,SHORT
41.62,35.287758,-6.332242000000001,SHORT
41.06,35.356346,-5.703654,SHORT
40.35,33.9432,-6.406800000000004,SHORT
36.66,30.264708,-6.395291999999998,SHORT
36.73,30.468285,-6.261714999999995,SHORT
37.62,29.208204,-8.411795999999999,SHORT
36.29,28.249933,-8.040067,SHORT
36.53,29.348598,-7.181402000000002,SHORT
37.12,25.558956,-11.561043999999999,SHORT
36.96,26.9675,-9.9925,SHORT
38.81,29.466429,-9.343571,SHORT
40.02,28.389828,-11.630172000000002,SHORT
40.19,27.07051,-13.119489999999999,SHORT
38.11,25.133871,-12.976129,SHORT
37.37,23.880003,-13.489996999999999,SHORT
37.21,24.516308,-12.693692000000002,SHORT
34.85,24.457241,-10.392759000000002,SHORT
33.65,23.423079,-10.226920999999997,SHORT
35.25,24.52557,-10.724430000000002,SHORT
38.33,29.767574,-8.562425999999999,SHORT
44.22,39.78768,-4.432319999999997,HOLD
49.92,45.45012,-4.469880000000003,HOLD
48.94,44.45831,-4.48169,HOLD
45.58,40.406982,-5.173017999999999,SHORT
40.33,35.421223,-4.908777000000001,HOLD
42.56,34.6573,-7.902700000000003,SHORT
39.34,32.7888,-6.5512000000000015,SHORT
36.5,32.0937,-4.406300000000002,HOLD
35.96,35.19168,-0.7683200000000028,HOLD
35.91,35.40745,-0.5025499999999994,HOLD
34.94,35.435825,0.4958250000000035,HOLD
35.43,36.323845,0.8938449999999989,HOLD
38.69,38.547344,-0.14265599999999523,HOLD
50.68,43.904663,-6.775337,SHORT
59.37,53.707657,-5.662343,SHORT
57.25,55.088642,-2.161358,HOLD
52.54,47.46148,-5.0785199999999975,SHORT
49.0,43.67405,-5.325949999999999,SHORT
45.0,43.196594,-1.8034060000000025,HOLD
43.29,40.732967,-2.557032999999997,HOLD
43.19,40.288746,-2.9012539999999944,HOLD
43.87,40.345886,-3.5241139999999973,HOLD
46.47,42.12813,-4.34187,HOLD
50.28,44.06116,-6.21884,SHORT
54.88,49.16715,-5.712850000000003,SHORT
58.4,49.969265,-8.430734999999999,SHORT
57.48,51.653397,-5.826602999999999,SHORT
53.06,47.269623,-5.790376999999999,SHORT
45.68,38.517605,-7.1623949999999965,SHORT
44.47,36.232674,-8.237325999999996,SHORT
38.18,32.090973,-6.0890270000000015,SHORT
36.63,29.778265,-6.8517350000000015,SHORT
36.19,33.02683,-3.163170000000001,HOLD
35.54,32.669327,-2.8706729999999965,HOLD
35.5,31.568306,-3.9316940000000002,HOLD
35.79,34.65105,-1.1389500000000012,HOLD
37.76,34.8522,-2.9077999999999946,HOLD
44.2,46.47565,2.275649999999999,HOLD
49.63,54.80173,5.171729999999997,LONG
48.64,49.52348,0.8834799999999987,HOLD
45.75,45.649555,-0.10044500000000056,HOLD
42.68,43.831516,1.1515160000000009,HOLD
37.86,40.730534,2.8705339999999993,HOLD
36.74,39.803112,3.0631119999999967,HOLD
36.44,39.807545,3.367545,HOLD
37.37,39.728806,2.3588060000000013,HOLD
38.44,41.924015,3.4840149999999994,HOLD
42.78,43.269386,0.4893859999999961,HOLD
48.96,46.19762,-2.7623800000000003,HOLD
52.9,47.765762,-5.134237999999996,SHORT
51.83,50.90695,-0.9230499999999964,HOLD
45.45,49.43757,3.987569999999998,HOLD
42.33,39.864475,-2.4655249999999995,HOLD
40.38,38.46673,-1.9132700000000042,HOLD
36.96,34.051926,-2.908073999999999,HOLD
