datetime,price,temperature,hour,day_of_week,month,year,lag_24,lag_48,lag_168
2015-01-21 17:00:00,57.1,-1.955,17,2,1,2015,66.65,56.26,43.23
2015-01-21 18:00:00,51.95,-2.103,18,2,1,2015,56.02,52.96,34.51
2015-01-21 19:00:00,43.22,-2.238,19,2,1,2015,50.01,45.0,29.44
2015-01-21 20:00:00,38.98,-2.337,20,2,1,2015,42.73,40.0,27.96
2015-01-21 21:00:00,38.38,-2.334,21,2,1,2015,42.02,37.53,23.73
2015-01-21 22:00:00,31.51,-2.367,22,2,1,2015,36.93,31.07,16.29
2015-01-21 23:00:00,29.67,-2.412,23,2,1,2015,31.08,31.93,24.36
2015-01-22 00:00:00,29.93,-2.472,0,3,1,2015,32.07,31.08,21.59
2015-01-22 01:00:00,29.0,-2.483,1,3,1,2015,31.53,29.92,15.46
2015-01-22 02:00:00,28.96,-2.468,2,3,1,2015,31.2,29.97,15.44
2015-01-22 03:00:00,29.38,-2.477,3,3,1,2015,33.27,31.02,15.43
2015-01-22 04:00:00,31.09,-2.558,4,3,1,2015,35.07,34.81,15.47
2015-01-22 05:00:00,36.92,-2.624,5,3,1,2015,43.71,39.4,27.69
2015-01-22 06:00:00,48.42,-2.647,6,3,1,2015,54.12,53.39,33.89
2015-01-22 07:00:00,53.79,-2.386,7,3,1,2015,58.39,58.88,34.79
2015-01-22 08:00:00,50.52,-1.504,8,3,1,2015,56.6,58.8,30.9
2015-01-22 09:00:00,50.53,-0.507,9,3,1,2015,54.96,57.34,29.97
2015-01-22 10:00:00,49.89,0.398,10,3,1,2015,53.99,57.46,29.42
2015-01-22 11:00:00,52.44,1.005,11,3,1,2015,48.49,53.53,27.02
2015-01-22 12:00:00,54.01,1.243,12,3,1,2015,49.59,52.93,26.18
2015-01-22 13:00:00,51.54,1.113,13,3,1,2015,48.0,52.38,26.53
2015-01-22 14:00:00,49.99,0.459,14,3,1,2015,50.0,52.1,28.21
2015-01-22 15:00:00,51.99,-0.622,15,3,1,2015,51.02,51.04,29.37
2015-01-22 16:00:00,59.2,-1.09,16,3,1,2015,55.47,58.55,32.54
2015-01-22 17:00:00,56.99,-1.311,17,3,1,2015,57.1,66.65,32.67
2015-01-22 18:00:00,53.81,-1.572,18,3,1,2015,51.95,56.02,30.49
2015-01-22 19:00:00,45.57,-1.816,19,3,1,2015,43.22,50.01,28.32
2015-01-22 20:00:00,39.86,-1.992,20,3,1,2015,38.98,42.73,22.05
2015-01-22 21:00:00,37.26,-2.069,21,3,1,2015,38.38,42.02,19.01
2015-01-22 22:00:00,30.96,-2.094,22,3,1,2015,31.51,36.93,12.01
2015-01-22 23:00:00,31.18,-2.111,23,3,1,2015,29.67,31.08,9.78
2015-01-23 00:00:00,29.97,-2.162,0,4,1,2015,29.93,32.07,11.64
2015-01-23 01:00:00,28.86,-2.297,1,4,1,2015,29.0,31.53,9.72
2015-01-23 02:00:00,28.78,-2.424,2,4,1,2015,28.96,31.2,10.56
2015-01-23 03:00:00,29.39,-2.541,3,4,1,2015,29.38,33.27,14.11
2015-01-23 04:00:00,32.49,-2.631,4,4,1,2015,31.09,35.07,16.02
2015-01-23 05:00:00,37.52,-2.708,5,4,1,2015,36.92,43.71,24.71
2015-01-23 06:00:00,54.28,-2.806,6,4,1,2015,48.42,54.12,34.04
2015-01-23 07:00:00,53.56,-2.63,7,4,1,2015,53.79,58.39,37.71
2015-01-23 08:00:00,57.68,-1.693,8,4,1,2015,50.52,56.6,36.92
2015-01-23 09:00:00,56.97,-0.828,9,4,1,2015,50.53,54.96,37.99
2015-01-23 10:00:00,55.75,-0.123,10,4,1,2015,49.89,53.99,39.97
2015-01-23 11:00:00,49.94,0.443,11,4,1,2015,52.44,48.49,39.95
2015-01-23 12:00:00,47.77,0.77,12,4,1,2015,54.01,49.59,40.02
2015-01-23 13:00:00,46.58,0.723,13,4,1,2015,51.54,48.0,41.83
2015-01-23 14:00:00,44.09,0.046,14,4,1,2015,49.99,50.0,44.05
2015-01-23 15:00:00,45.18,-1.39,15,4,1,2015,51.99,51.02,47.1
2015-01-23 16:00:00,49.98,-2.05,16,4,1,2015,59.2,55.47,52.49
2015-01-23 17:00:00,47.99,-2.354,17,4,1,2015,56.99,57.1,53.54
2015-01-23 18:00:00,46.98,-2.705,18,4,1,2015,53.81,51.95,48.02
2015-01-23 19:00:00,41.48,-3.055,19,4,1,2015,45.57,43.22,41.51
2015-01-23 20:00:00,35.12,-3.274,20,4,1,2015,39.86,38.98,37.92
2015-01-23 21:00:00,34.21,-3.375,21,4,1,2015,37.26,38.38,35.64
2015-01-23 22:00:00,31.14,-3.425,22,4,1,2015,30.96,31.51,28.79
2015-01-23 23:00:00,28.5,-3.476,23,4,1,2015,31.18,29.67,29.03
2015-01-24 00:00:00,27.04,-3.548,0,5,1,2015,29.97,29.93,27.47
2015-01-24 01:00:00,24.44,-3.635,1,5,1,2015,28.86,29.0,28.06
2015-01-24 02:00:00,24.29,-3.698,2,5,1,2015,28.78,28.96,27.92
2015-01-24 03:00:00,25.93,-3.686,3,5,1,2015,29.39,29.38,27.05
2015-01-24 04:00:00,24.99,-3.697,4,5,1,2015,32.49,31.09,27.24
2015-01-24 05:00:00,23.94,-3.709,5,5,1,2015,37.52,36.92,27.34
2015-01-24 06:00:00,24.26,-3.711,6,5,1,2015,54.28,48.42,27.74
2015-01-24 07:00:00,27.6,-3.374,7,5,1,2015,53.56,53.79,29.73
2015-01-24 08:00:00,29.53,-2.294,8,5,1,2015,57.68,50.52,35.05
2015-01-24 09:00:00,30.26,-1.35,9,5,1,2015,56.97,50.53,38.81
2015-01-24 10:00:00,37.81,-0.616,10,5,1,2015,55.75,49.89,38.89
2015-01-24 11:00:00,37.27,-0.055,11,5,1,2015,49.94,52.44,34.99
2015-01-24 12:00:00,34.37,0.309,12,5,1,2015,47.77,54.01,31.96
2015-01-24 13:00:00,30.07,0.412,13,5,1,2015,46.58,51.54,30.07
2015-01-24 14:00:00,30.25,0.048,14,5,1,2015,44.09,49.99,31.27
2015-01-24 15:00:00,34.52,-0.731,15,5,1,2015,45.18,51.99,33.84
2015-01-24 16:00:00,36.09,-0.961,16,5,1,2015,49.98,59.2,42.44
2015-01-24 17:00:00,37.86,-0.974,17,5,1,2015,47.99,56.99,44.9
2015-01-24 18:00:00,34.56,-1.033,18,5,1,2015,46.98,53.81,34.24
2015-01-24 19:00:00,30.04,-1.091,19,5,1,2015,41.48,45.57,28.95
2015-01-24 20:00:00,27.97,-1.128,20,5,1,2015,35.12,39.86,27.02
2015-01-24 21:00:00,28.11,-1.13,21,5,1,2015,34.21,37.26,27.46
2015-01-24 22:00:00,24.99,-1.098,22,5,1,2015,31.14,30.96,24.5
2015-01-24 23:00:00,23.26,-1.075,23,5,1,2015,28.5,31.18,23.35
2015-01-25 00:00:00,22.13,-1.05,0,6,1,2015,27.04,29.97,21.19
2015-01-25 01:00:00,19.04,-1.018,1,6,1,2015,24.44,28.86,22.24
2015-01-25 02:00:00,19.91,-1.022,2,6,1,2015,24.29,28.78,22.31
2015-01-25 03:00:00,21.49,-1.069,3,6,1,2015,25.93,29.39,22.32
2015-01-25 04:00:00,21.75,-1.149,4,6,1,2015,24.99,32.49,22.11
2015-01-25 05:00:00,19.82,-1.185,5,6,1,2015,23.94,37.52,14.12
2015-01-25 06:00:00,22.35,-1.188,6,6,1,2015,24.26,54.28,15.17
2015-01-25 07:00:00,24.64,-0.983,7,6,1,2015,27.6,53.56,19.07
2015-01-25 08:00:00,28.03,-0.308,8,6,1,2015,29.53,57.68,24.94
2015-01-25 09:00:00,29.94,0.411,9,6,1,2015,30.26,56.97,27.2
2015-01-25 10:00:00,36.65,1.025,10,6,1,2015,37.81,55.75,28.22
2015-01-25 11:00:00,31.99,1.402,11,6,1,2015,37.27,49.94,28.15
2015-01-25 12:00:00,29.25,1.56,12,6,1,2015,34.37,47.77,27.85
2015-01-25 13:00:00,29.13,1.462,13,6,1,2015,30.07,46.58,28.17
2015-01-25 14:00:00,29.26,1.017,14,6,1,2015,30.25,44.09,29.91
2015-01-25 15:00:00,30.29,0.234,15,6,1,2015,34.52,45.18,30.44
2015-01-25 16:00:00,36.5,-0.124,16,6,1,2015,36.09,49.98,38.42
2015-01-25 17:00:00,40.96,-0.191,17,6,1,2015,37.86,47.99,42.46
2015-01-25 18:00:00,39.03,-0.245,18,6,1,2015,34.56,46.98,39.8
2015-01-25 19:00:00,34.92,-0.316,19,6,1,2015,30.04,41.48,30.54
2015-01-25 20:00:00,30.2,-0.383,20,6,1,2015,27.97,35.12,30.4
2015-01-25 21:00:00,29.99,-0.452,21,6,1,2015,28.11,34.21,31.0
2015-01-25 22:00:00,28.07,-0.552,22,6,1,2015,24.99,31.14,28.42
2015-01-25 23:00:00,26.93,-0.665,23,6,1,2015,23.26,28.5,27.92
2015-01-26 00:00:00,26.13,-0.743,0,0,1,2015,22.13,27.04,27.76
2015-01-26 01:00:00,25.54,-0.803,1,0,1,2015,19.04,24.44,28.25
2015-01-26 02:00:00,25.41,-0.838,2,0,1,2015,19.91,24.29,28.41
2015-01-26 03:00:00,25.8,-0.869,3,0,1,2015,21.49,25.93,28.07
2015-01-26 04:00:00,27.1,-0.932,4,0,1,2015,21.75,24.99,29.63
2015-01-26 05:00:00,41.94,-1.001,5,0,1,2015,19.82,23.94,42.87
2015-01-26 06:00:00,55.16,-1.064,6,0,1,2015,22.35,24.26,52.07
2015-01-26 07:00:00,53.22,-0.808,7,0,1,2015,24.64,27.6,56.49
2015-01-26 08:00:00,47.28,-0.088,8,0,1,2015,28.03,29.53,52.38
2015-01-26 09:00:00,45.28,0.598,9,0,1,2015,29.94,30.26,48.84
2015-01-26 10:00:00,47.43,1.149,10,0,1,2015,36.65,37.81,47.95
2015-01-26 11:00:00,46.22,1.466,11,0,1,2015,31.99,37.27,44.97
2015-01-26 12:00:00,46.0,1.57,12,0,1,2015,29.25,34.37,47.95
2015-01-26 13:00:00,42.47,1.458,13,0,1,2015,29.13,30.07,47.72
2015-01-26 14:00:00,42.44,1.202,14,0,1,2015,29.26,30.25,47.43
2015-01-26 15:00:00,39.76,0.847,15,0,1,2015,30.29,34.52,48.19
2015-01-26 16:00:00,44.92,0.777,16,0,1,2015,36.5,36.09,52.16
2015-01-26 17:00:00,44.03,0.71,17,0,1,2015,40.96,37.86,56.26
2015-01-26 18:00:00,36.98,0.63,18,0,1,2015,39.03,34.56,52.96
2015-01-26 19:00:00,30.34,0.532,19,0,1,2015,34.92,30.04,45.0
2015-01-26 20:00:00,28.49,0.472,20,0,1,2015,30.2,27.97,40.0
2015-01-26 21:00:00,27.15,0.421,21,0,1,2015,29.99,28.11,37.53
2015-01-26 22:00:00,24.05,0.5,22,0,1,2015,28.07,24.99,31.07
2015-01-26 23:00:00,20.36,0.585,23,0,1,2015,26.93,23.26,31.93
2015-01-27 00:00:00,16.31,0.642,0,1,1,2015,26.13,22.13,31.08
2015-01-27 01:00:00,16.95,0.571,1,1,1,2015,25.54,19.04,29.92
2015-01-27 02:00:00,16.34,0.455,2,1,1,2015,25.41,19.91,29.97
2015-01-27 03:00:00,19.92,0.374,3,1,1,2015,25.8,21.49,31.02
2015-01-27 04:00:00,22.92,0.185,4,1,1,2015,27.1,21.75,34.81
2015-01-27 05:00:00,27.57,0.036,5,1,1,2015,41.94,19.82,39.4
2015-01-27 06:00:00,34.27,-0.012,6,1,1,2015,55.16,22.35,53.39
2015-01-27 07:00:00,35.92,0.129,7,1,1,2015,53.22,24.64,58.88
2015-01-27 08:00:00,36.97,0.648,8,1,1,2015,47.28,28.03,58.8
2015-01-27 09:00:00,36.94,1.201,9,1,1,2015,45.28,29.94,57.34
2015-01-27 10:00:00,38.33,1.719,10,1,1,2015,47.43,36.65,57.46
2015-01-27 11:00:00,37.93,2.092,11,1,1,2015,46.22,31.99,53.53
2015-01-27 12:00:00,38.19,2.271,12,1,1,2015,46.0,29.25,52.93
2015-01-27 13:00:00,39.14,2.215,13,1,1,2015,42.47,29.13,52.38
2015-01-27 14:00:00,40.96,1.795,14,1,1,2015,42.44,29.26,52.1
2015-01-27 15:00:00,38.93,0.856,15,1,1,2015,39.76,30.29,51.04
2015-01-27 16:00:00,50.65,0.339,16,1,1,2015,44.92,36.5,58.55
2015-01-27 17:00:00,46.31,0.18,17,1,1,2015,44.03,40.96,66.65
2015-01-27 18:00:00,42.26,0.123,18,1,1,2015,36.98,39.03,56.02
2015-01-27 19:00:00,40.0,0.074,19,1,1,2015,30.34,34.92,50.01
2015-01-27 20:00:00,35.23,-0.048,20,1,1,2015,28.49,30.2,42.73
2015-01-27 21:00:00,30.28,-0.194,21,1,1,2015,27.15,29.99,42.02
2015-01-27 22:00:00,27.8,-0.287,22,1,1,2015,24.05,28.07,36.93
2015-01-27 23:00:00,26.97,-0.329,23,1,1,2015,20.36,26.93,31.08
2015-01-28 00:00:00,26.59,-0.341,0,2,1,2015,16.31,26.13,32.07
2015-01-28 01:00:00,25.93,-0.351,1,2,1,2015,16.95,25.54,31.53
2015-01-28 02:00:00,25.27,-0.353,2,2,1,2015,16.34,25.41,31.2
2015-01-28 03:00:00,25.75,-0.353,3,2,1,2015,19.92,25.8,33.27
2015-01-28 04:00:00,25.94,-0.351,4,2,1,2015,22.92,27.1,35.07
2015-01-28 05:00:00,34.25,-0.329,5,2,1,2015,27.57,41.94,43.71
2015-01-28 06:00:00,44.31,-0.329,6,2,1,2015,34.27,55.16,54.12
2015-01-28 07:00:00,42.86,-0.057,7,2,1,2015,35.92,53.22,58.39
2015-01-28 08:00:00,33.96,0.666,8,2,1,2015,36.97,47.28,56.6
2015-01-28 09:00:00,33.11,1.539,9,2,1,2015,36.94,45.28,54.96
2015-01-28 10:00:00,29.72,2.311,10,2,1,2015,38.33,47.43,53.99
2015-01-28 11:00:00,27.85,2.818,11,2,1,2015,37.93,46.22,48.49
2015-01-28 12:00:00,27.63,2.96,12,2,1,2015,38.19,46.0,49.59
2015-01-28 13:00:00,27.03,2.799,13,2,1,2015,39.14,42.47,48.0
2015-01-28 14:00:00,26.59,2.392,14,2,1,2015,40.96,42.44,50.0
2015-01-28 15:00:00,27.0,1.67,15,2,1,2015,38.93,39.76,51.02
2015-01-28 16:00:00,29.95,1.084,16,2,1,2015,50.65,44.92,55.47
2015-01-28 17:00:00,28.62,0.983,17,2,1,2015,46.31,44.03,57.1
2015-01-28 18:00:00,28.01,0.988,18,2,1,2015,42.26,36.98,51.95
2015-01-28 19:00:00,25.47,0.9,19,2,1,2015,40.0,30.34,43.22
2015-01-28 20:00:00,21.69,0.752,20,2,1,2015,35.23,28.49,38.98
2015-01-28 21:00:00,16.96,0.562,21,2,1,2015,30.28,27.15,38.38
2015-01-28 22:00:00,14.9,0.355,22,2,1,2015,27.8,24.05,31.51
2015-01-28 23:00:00,9.98,0.062,23,2,1,2015,26.97,20.36,29.67
2015-01-29 00:00:00,10.74,-0.175,0,3,1,2015,26.59,16.31,29.93
2015-01-29 01:00:00,9.21,-0.423,1,3,1,2015,25.93,16.95,29.0
2015-01-29 02:00:00,9.37,-0.682,2,3,1,2015,25.27,16.34,28.96
2015-01-29 03:00:00,11.84,-0.904,3,3,1,2015,25.75,19.92,29.38
2015-01-29 04:00:00,13.37,-1.091,4,3,1,2015,25.94,22.92,31.09
2015-01-29 05:00:00,26.2,-1.208,5,3,1,2015,34.25,27.57,36.92
2015-01-29 06:00:00,30.0,-1.284,6,3,1,2015,44.31,34.27,48.42
2015-01-29 07:00:00,32.12,-0.931,7,3,1,2015,42.86,35.92,53.79
2015-01-29 08:00:00,28.89,-0.023,8,3,1,2015,33.96,36.97,50.52
2015-01-29 09:00:00,28.81,0.854,9,3,1,2015,33.11,36.94,50.53
2015-01-29 10:00:00,29.81,1.508,10,3,1,2015,29.72,38.33,49.89
2015-01-29 11:00:00,28.63,1.924,11,3,1,2015,27.85,37.93,52.44
2015-01-29 12:00:00,28.56,2.1,12,3,1,2015,27.63,38.19,54.01
2015-01-29 13:00:00,29.18,2.052,13,3,1,2015,27.03,39.14,51.54
2015-01-29 14:00:00,33.82,1.706,14,3,1,2015,26.59,40.96,49.99
2015-01-29 15:00:00,32.45,1.037,15,3,1,2015,27.0,38.93,51.99
2015-01-29 16:00:00,41.35,0.515,16,3,1,2015,29.95,50.65,59.2
2015-01-29 17:00:00,39.73,0.278,17,3,1,2015,28.62,46.31,56.99
2015-01-29 18:00:00,39.0,0.206,18,3,1,2015,28.01,42.26,53.81
2015-01-29 19:00:00,33.41,0.175,19,3,1,2015,25.47,40.0,45.57
2015-01-29 20:00:00,29.09,0.113,20,3,1,2015,21.69,35.23,39.86
2015-01-29 21:00:00,28.74,0.025,21,3,1,2015,16.96,30.28,37.26
2015-01-29 22:00:00,25.4,-0.058,22,3,1,2015,14.9,27.8,30.96
2015-01-29 23:00:00,26.6,-0.181,23,3,1,2015,9.98,26.97,31.18
2015-01-30 00:00:00,25.61,-0.325,0,4,1,2015,10.74,26.59,29.97
2015-01-30 01:00:00,26.42,-0.495,1,4,1,2015,9.21,25.93,28.86
2015-01-30 02:00:00,24.74,-0.695,2,4,1,2015,9.37,25.27,28.78
2015-01-30 03:00:00,23.89,-0.93,3,4,1,2015,11.84,25.75,29.39
2015-01-30 04:00:00,26.07,-1.169,4,4,1,2015,13.37,25.94,32.49
2015-01-30 05:00:00,36.41,-1.402,5,4,1,2015,26.2,34.25,37.52
2015-01-30 06:00:00,48.76,-1.633,6,4,1,2015,30.0,44.31,54.28
2015-01-30 07:00:00,49.19,-1.599,7,4,1,2015,32.12,42.86,53.56
2015-01-30 08:00:00,46.35,-1.061,8,4,1,2015,28.89,33.96,57.68
2015-01-30 09:00:00,49.51,-0.403,9,4,1,2015,28.81,33.11,56.97
2015-01-30 10:00:00,47.47,0.158,10,4,1,2015,29.81,29.72,55.75
2015-01-30 11:00:00,46.0,0.528,11,4,1,2015,28.63,27.85,49.94
2015-01-30 12:00:00,44.95,0.701,12,4,1,2015,28.56,27.63,47.77
2015-01-30 13:00:00,43.24,0.643,13,4,1,2015,29.18,27.03,46.58
2015-01-30 14:00:00,43.71,0.183,14,4,1,2015,33.82,26.59,44.09
2015-01-30 15:00:00,44.0,-1.21,15,4,1,2015,32.45,27.0,45.18
2015-01-30 16:00:00,46.69,-2.396,16,4,1,2015,41.35,29.95,49.98
2015-01-30 17:00:00,48.26,-2.781,17,4,1,2015,39.73,28.62,47.99
2015-01-30 18:00:00,43.11,-2.944,18,4,1,2015,39.0,28.01,46.98
2015-01-30 19:00:00,40.04,-3.012,19,4,1,2015,33.41,25.47,41.48
2015-01-30 20:00:00,30.17,-3.024,20,4,1,2015,29.09,21.69,35.12
2015-01-30 21:00:00,29.5,-2.966,21,4,1,2015,28.74,16.96,34.21
2015-01-30 22:00:00,27.01,-2.857,22,4,1,2015,25.4,14.9,31.14
2015-01-30 23:00:00,27.92,-2.754,23,4,1,2015,26.6,9.98,28.5
2015-01-31 00:00:00,26.5,-2.635,0,5,1,2015,25.61,10.74,27.04
2015-01-31 01:00:00,26.4,-2.533,1,5,1,2015,26.42,9.21,24.44
2015-01-31 02:00:00,25.75,-2.456,2,5,1,2015,24.74,9.37,24.29
2015-01-31 03:00:00,24.95,-2.44,3,5,1,2015,23.89,11.84,25.93
2015-01-31 04:00:00,25.13,-2.486,4,5,1,2015,26.07,13.37,24.99
2015-01-31 05:00:00,24.98,-2.587,5,5,1,2015,36.41,26.2,23.94
2015-01-31 06:00:00,26.55,-2.729,6,5,1,2015,48.76,30.0,24.26
2015-01-31 07:00:00,28.36,-2.41,7,5,1,2015,49.19,32.12,27.6
2015-01-31 08:00:00,29.51,-1.294,8,5,1,2015,46.35,28.89,29.53
2015-01-31 09:00:00,29.91,-0.154,9,5,1,2015,49.51,28.81,30.26
2015-01-31 10:00:00,28.79,0.677,10,5,1,2015,47.47,29.81,37.81
2015-01-31 11:00:00,28.41,1.17,11,5,1,2015,46.0,28.63,37.27
2015-01-31 12:00:00,28.23,1.394,12,5,1,2015,44.95,28.56,34.37
2015-01-31 13:00:00,28.19,1.365,13,5,1,2015,43.24,29.18,30.07
2015-01-31 14:00:00,29.17,0.888,14,5,1,2015,43.71,33.82,30.25
2015-01-31 15:00:00,32.12,-0.516,15,5,1,2015,44.0,32.45,34.52
2015-01-31 16:00:00,42.99,-1.567,16,5,1,2015,46.69,41.35,36.09
2015-01-31 17:00:00,44.31,-1.94,17,5,1,2015,48.26,39.73,37.86
2015-01-31 18:00:00,42.15,-2.284,18,5,1,2015,43.11,39.0,34.56
2015-01-31 19:00:00,32.83,-2.605,19,5,1,2015,40.04,33.41,30.04
2015-01-31 20:00:00,28.34,-2.919,20,5,1,2015,30.17,29.09,27.97
2015-01-31 21:00:00,28.5,-3.119,21,5,1,2015,29.5,28.74,28.11
2015-01-31 22:00:00,25.56,-3.279,22,5,1,2015,27.01,25.4,24.99
2015-01-31 23:00:00,27.04,-3.421,23,5,1,2015,27.92,26.6,23.26
2015-02-01 00:00:00,26.32,-3.585,0,6,2,2015,26.5,25.61,22.13
2015-02-01 01:00:00,25.98,-3.757,1,6,2,2015,26.4,26.42,19.04
2015-02-01 02:00:00,25.63,-3.855,2,6,2,2015,25.75,24.74,19.91
2015-02-01 03:00:00,25.78,-3.93,3,6,2,2015,24.95,23.89,21.49
2015-02-01 04:00:00,25.99,-4.006,4,6,2,2015,25.13,26.07,21.75
2015-02-01 05:00:00,24.26,-4.036,5,6,2,2015,24.98,36.41,19.82
2015-02-01 06:00:00,26.48,-4.03,6,6,2,2015,26.55,48.76,22.35
2015-02-01 07:00:00,27.84,-3.477,7,6,2,2015,28.36,49.19,24.64
2015-02-01 08:00:00,29.09,-1.895,8,6,2,2015,29.51,46.35,28.03
2015-02-01 09:00:00,34.15,-0.458,9,6,2,2015,29.91,49.51,29.94
2015-02-01 10:00:00,37.74,0.493,10,6,2,2015,28.79,47.47,36.65
2015-02-01 11:00:00,34.95,0.967,11,6,2,2015,28.41,46.0,31.99
2015-02-01 12:00:00,28.24,1.137,12,6,2,2015,28.23,44.95,29.25
2015-02-01 13:00:00,28.21,1.066,13,6,2,2015,28.19,43.24,29.13
2015-02-01 14:00:00,28.47,0.568,14,6,2,2015,29.17,43.71,29.26
2015-02-01 15:00:00,29.89,-0.782,15,6,2,2015,32.12,44.0,30.29
2015-02-01 16:00:00,36.85,-1.68,16,6,2,2015,42.99,46.69,36.5
2015-02-01 17:00:00,36.55,-1.784,17,6,2,2015,44.31,48.26,40.96
2015-02-01 18:00:00,29.99,-1.832,18,6,2,2015,42.15,43.11,39.03
2015-02-01 19:00:00,28.59,-1.885,19,6,2,2015,32.83,40.04,34.92
2015-02-01 20:00:00,28.36,-1.946,20,6,2,2015,28.34,30.17,30.2
2015-02-01 21:00:00,28.18,-1.938,21,6,2,2015,28.5,29.5,29.99
2015-02-01 22:00:00,26.92,-1.915,22,6,2,2015,25.56,27.01,28.07
2015-02-01 23:00:00,27.23,-1.916,23,6,2,2015,27.04,27.92,26.93
2015-02-02 00:00:00,26.38,-1.906,0,0,2,2015,26.32,26.5,26.13
2015-02-02 01:00:00,26.19,-1.915,1,0,2,2015,25.98,26.4,25.54
2015-02-02 02:00:00,26.21,-1.939,2,0,2,2015,25.63,25.75,25.41
2015-02-02 03:00:00,26.24,-1.929,3,0,2,2015,25.78,24.95,25.8
2015-02-02 04:00:00,27.47,-1.924,4,0,2,2015,25.99,25.13,27.1
2015-02-02 05:00:00,37.85,-1.908,5,0,2,2015,24.26,24.98,41.94
2015-02-02 06:00:00,53.35,-1.881,6,0,2,2015,26.48,26.55,55.16
2015-02-02 07:00:00,53.13,-1.547,7,0,2,2015,27.84,28.36,53.22
2015-02-02 08:00:00,54.92,-0.748,8,0,2,2015,29.09,29.51,47.28
2015-02-02 09:00:00,51.35,0.014,9,0,2,2015,34.15,29.91,45.28
2015-02-02 10:00:00,50.96,0.568,10,0,2,2015,37.74,28.79,47.43
2015-02-02 11:00:00,45.0,0.897,11,0,2,2015,34.95,28.41,46.22
2015-02-02 12:00:00,44.04,1.046,12,0,2,2015,28.24,28.23,46.0
2015-02-02 13:00:00,44.98,0.962,13,0,2,2015,28.21,28.19,42.47
2015-02-02 14:00:00,45.74,0.527,14,0,2,2015,28.47,29.17,42.44
2015-02-02 15:00:00,47.99,-0.527,15,0,2,2015,29.89,32.12,39.76
2015-02-02 16:00:00,58.95,-1.496,16,0,2,2015,36.85,42.99,44.92
2015-02-02 17:00:00,54.92,-1.905,17,0,2,2015,36.55,44.31,44.03
2015-02-02 18:00:00,51.45,-2.191,18,0,2,2015,29.99,42.15,36.98
2015-02-02 19:00:00,45.0,-2.44,19,0,2,2015,28.59,32.83,30.34
2015-02-02 20:00:00,43.05,-2.665,20,0,2,2015,28.36,28.34,28.49
2015-02-02 21:00:00,40.0,-2.818,21,0,2,2015,28.18,28.5,27.15
2015-02-02 22:00:00,34.68,-2.906,22,0,2,2015,26.92,25.56,24.05
2015-02-02 23:00:00,29.46,-3.01,23,0,2,2015,27.23,27.04,20.36
2015-02-03 00:00:00,28.84,-3.164,0,1,2,2015,26.38,26.32,16.31
2015-02-03 01:00:00,28.05,-3.338,1,1,2,2015,26.19,25.98,16.95
2015-02-03 02:00:00,28.08,-3.51,2,1,2,2015,26.21,25.63,16.34
2015-02-03 03:00:00,28.21,-3.666,3,1,2,2015,26.24,25.78,19.92
2015-02-03 04:00:00,30.08,-3.823,4,1,2,2015,27.47,25.99,22.92
2015-02-03 05:00:00,40.0,-3.978,5,1,2,2015,37.85,24.26,27.57
2015-02-03 06:00:00,60.43,-4.114,6,1,2,2015,53.35,26.48,34.27
2015-02-03 07:00:00,60.08,-3.811,7,1,2,2015,53.13,27.84,35.92
2015-02-03 08:00:00,58.79,-2.599,8,1,2,2015,54.92,29.09,36.97
2015-02-03 09:00:00,55.77,-1.239,9,1,2,2015,51.35,34.15,36.94
2015-02-03 10:00:00,53.37,-0.191,10,1,2,2015,50.96,37.74,38.33
2015-02-03 11:00:00,46.2,0.397,11,1,2,2015,45.0,34.95,37.93
2015-02-03 12:00:00,48.76,0.626,12,1,2,2015,44.04,28.24,38.19
2015-02-03 13:00:00,47.85,0.567,13,1,2,2015,44.98,28.21,39.14
2015-02-03 14:00:00,51.7,0.098,14,1,2,2015,45.74,28.47,40.96
2015-02-03 15:00:00,51.54,-1.344,15,1,2,2015,47.99,29.89,38.93
2015-02-03 16:00:00,60.07,-2.673,16,1,2,2015,58.95,36.85,50.65
2015-02-03 17:00:00,65.52,-3.248,17,1,2,2015,54.92,36.55,46.31
2015-02-03 18:00:00,52.89,-3.737,18,1,2,2015,51.45,29.99,42.26
2015-02-03 19:00:00,47.99,-4.114,19,1,2,2015,45.0,28.59,40.0
2015-02-03 20:00:00,44.25,-4.365,20,1,2,2015,43.05,28.36,35.23
2015-02-03 21:00:00,43.93,-4.572,21,1,2,2015,40.0,28.18,30.28
2015-02-03 22:00:00,30.87,-4.801,22,1,2,2015,34.68,26.92,27.8
2015-02-03 23:00:00,34.9,-5.046,23,1,2,2015,29.46,27.23,26.97
2015-02-04 00:00:00,31.14,-5.253,0,2,2,2015,28.84,26.38,26.59
2015-02-04 01:00:00,30.08,-5.494,1,2,2,2015,28.05,26.19,25.93
2015-02-04 02:00:00,30.06,-5.764,2,2,2,2015,28.08,26.21,25.27
2015-02-04 03:00:00,30.49,-6.008,3,2,2,2015,28.21,26.24,25.75
2015-02-04 04:00:00,33.55,-6.208,4,2,2,2015,30.08,27.47,25.94
2015-02-04 05:00:00,42.64,-6.352,5,2,2,2015,40.0,37.85,34.25
2015-02-04 06:00:00,50.92,-6.414,6,2,2,2015,60.43,53.35,44.31
2015-02-04 07:00:00,61.76,-5.85,7,2,2,2015,60.08,53.13,42.86
